,Unnamed: 0,Business_links,Zipcode_searched
745,143,https://www.yelp.com/biz/gregorys-plumbing-oklahoma-city?osq=plumbing,73105
748,146,https://www.yelp.com/biz/trouble-shooters-oklahoma-city?osq=plumbing,73105
752,150,https://www.yelp.com/biz/metro-plex-foundation-and-drain-systems-oklahoma-city?osq=plumbing,73105
753,151,https://www.yelp.com/biz/peak-energy-hardesty-team-oklahoma-city?osq=plumbing,73105
756,154,https://www.yelp.com/biz/metro-service-company-oklahoma-city?osq=plumbing,73105
759,157,https://www.yelp.com/biz/southwest-water-works-oklahoma-city?osq=plumbing,73105
762,160,https://www.yelp.com/biz/american-eagle-rooter-and-sewer-service-oklahoma-city?osq=plumbing,73105
765,163,https://www.yelp.com/biz/clean-club-edmond?osq=plumbing,73105
768,166,https://www.yelp.com/biz/aladdin-plumbing-oklahoma-city-3?osq=plumbing,73105
771,169,https://www.yelp.com/biz/pipes-plus-plumbing-oklahoma-city-2?osq=plumbing,73105
775,173,https://www.yelp.com/biz/payless-plumbing-oklahoma-city-2?osq=plumbing,73105
782,180,https://www.yelp.com/biz/american-leak-detection-oklahoma-city?osq=plumbing,73105
788,186,https://www.yelp.com/biz/sooner-service-oklahoma-city?osq=plumbing,73105
798,196,https://www.yelp.com/biz/mechanical-technology-by-barry-oklahoma-city?osq=plumbing,73105
809,207,https://www.yelp.com/biz/harrah-plumbing-mcloud-3?osq=plumbing,73105
845,33,https://www.yelp.com/biz/brakefield-plumbing-and-heating-yukon?osq=plumbing,73106
999,14,https://www.yelp.com/biz/backwoods-plumbing-sewer-and-drain-cleaning-specialists-yukon?osq=plumbing,73107
1031,46,https://www.yelp.com/biz/wright-cyrus-plumbing-yukon?osq=plumbing,73107
1037,52,https://www.yelp.com/biz/tate-plumbing-oklahoma-city?osq=plumbing,73107
1048,63,https://www.yelp.com/biz/wayne-perry-plumbing-heating-and-air-conditioning-oklahoma-city?osq=plumbing,73107
